Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Switzerland,Import,40900,Natural honey,2021,Italy,1766.66,177027,Kg
Switzerland,Import,40900,Natural honey,2021,Spain,736.78,144855,Kg
Switzerland,Import,40900,Natural honey,2021,Cuba,719.77,256555,Kg
Switzerland,Import,40900,Natural honey,2021,Brazil,625.95,201012,Kg
Switzerland,Import,40900,Natural honey,2021,Bulgaria,622.09,103214,Kg
Switzerland,Import,40900,Natural honey,2021,China,558.43,186659,Kg
Switzerland,Import,40900,Natural honey,2021,Ukraine,540.7,156592,Kg
Switzerland,Import,40900,Natural honey,2021,Hungary,475.43,45210,Kg
Switzerland,Import,40900,Natural honey,2021,"Serbia, FR(Serbia/Montenegro)",365.7,46049,Kg
Switzerland,Import,40900,Natural honey,2021,Greece,308.26,35277,Kg
Switzerland,Import,40900,Natural honey,2021,Chile,289.04,71659,Kg
Switzerland,Import,40900,Natural honey,2021,Slovak Republic,256.1,32815,Kg
Switzerland,Import,40900,Natural honey,2021,Guatemala,233.91,58800,Kg
Switzerland,Import,40900,Natural honey,2021,Uruguay,172.45,58194,Kg
Switzerland,Import,40900,Natural honey,2021,Romania,156.25,12737,Kg
Switzerland,Import,40900,Natural honey,2021,United States,109.79,1859.58,Kg
Switzerland,Import,40900,Natural honey,2021,Belgium,102.94,25328,Kg
Switzerland,Import,40900,Natural honey,2021,Norway,99.31,10095,Kg
Switzerland,Import,40900,Natural honey,2021,United Kingdom,82.76,2249,Kg
Switzerland,Import,40900,Natural honey,2021,Portugal,54.01,5402,Kg
Switzerland,Import,40900,Natural honey,2021,India,51.99,18481,Kg
Switzerland,Import,40900,Natural honey,2021,Netherlands,47.55,4271,Kg
Switzerland,Import,40900,Natural honey,2021,Australia,40.33,1094.6,Kg
Switzerland,Import,40900,Natural honey,2021,Turkey,40.16,3878.58,Kg
Switzerland,Import,40900,Natural honey,2021,Slovenia,29.8,3339,Kg
Switzerland,Import,40900,Natural honey,2021,"Hong Kong, China",12.15,1586,Kg
Switzerland,Import,40900,Natural honey,2021,Poland,8.26,813,Kg
Switzerland,Import,40900,Natural honey,2021,Czech Republic,6.49,1183,Kg
Switzerland,Import,40900,Natural honey,2021,Croatia,6.36,784,Kg
Switzerland,Import,40900,Natural honey,2021,Sweden,2.63,151,Kg
Switzerland,Import,40900,Natural honey,2021,Russian Federation,2.52,555,Kg
Switzerland,Import,40900,Natural honey,2021,Estonia,0.57,50,Kg
Switzerland,Import,40900,Natural honey,2021,Tunisia,0.36,20,Kg
Switzerland,Import,40900,Natural honey,2021,Nepal,0.35,38.0375,Kg
Switzerland,Import,40900,Natural honey,2021,Finland,0.29,14.8675,Kg
Switzerland,Import,40900,Natural honey,2021,United Arab Emirates,0.24,8.1501,Kg
Switzerland,Import,40900,Natural honey,2021,Lithuania,0.22,23,Kg
Switzerland,Import,40900,Natural honey,2021,Kyrgyz Republic,0.19,6,Kg
Switzerland,Import,40900,Natural honey,2021,Ecuador,0.13,6,Kg
Switzerland,Import,40900,Natural honey,2021,Denmark,0.11,10,Kg
Switzerland,Import,40900,Natural honey,2021,Kuwait,0.1,3,Kg
Switzerland,Import,40900,Natural honey,2021,Malaysia,0.06,2,Kg
Switzerland,Import,40900,Natural honey,2021,Algeria,0.05,5,Kg
Switzerland,Import,40900,Natural honey,2021,Ethiopia(excludes Eritrea),0.04,4,Kg
Switzerland,Import,40900,Natural honey,2021,Senegal,0.03,6.22515,Kg
Switzerland,Import,40900,Natural honey,2021,Lebanon,0.03,1,Kg
Switzerland,Import,40900,Natural honey,2021,Morocco,0.03,3.24503,Kg
Switzerland,Import,40900,Natural honey,2021,Moldova,0.02,3,Kg
Switzerland,Import,40900,Natural honey,2021,South Africa,0.02,3.73509,Kg
Switzerland,Import,40900,Natural honey,2021,Nigeria,0.01,1,Kg
Switzerland,Import,40900,Natural honey,2022, World,45809.29,8615040,Kg
Switzerland,Import,40900,Natural honey,2022,Germany,14715.2,2263570,Kg
Switzerland,Import,40900,Natural honey,2022,Mexico,9255.42,2386020,Kg
Switzerland,Import,40900,Natural honey,2022,Argentina,5117.4,1443690,Kg
Switzerland,Import,40900,Natural honey,2022,Austria,2961.61,545303,Kg
Switzerland,Import,40900,Natural honey,2022,France,2523.61,262119,Kg
Switzerland,Import,40900,Natural honey,2022,New Zealand,2380.99,42789,Kg
Switzerland,Import,40900,Natural honey,2022,Italy,1500.41,157320,Kg
Switzerland,Import,40900,Natural honey,2022,Spain,1295.66,306793,Kg
Switzerland,Import,40900,Natural honey,2022,Ukraine,838.21,210363,Kg
Switzerland,Import,40900,Natural honey,2022,China,651.14,225454,Kg
Switzerland,Import,40900,Natural honey,2022,Guatemala,604.45,138148,Kg
Switzerland,Import,40900,Natural honey,2022,Bulgaria,592.77,91230,Kg
Switzerland,Import,40900,Natural honey,2022,Romania,516.95,63908,Kg
Switzerland,Import,40900,Natural honey,2022,Hungary,460.55,43251,Kg
Switzerland,Import,40900,Natural honey,2022,Brazil,400.59,93892,Kg
Switzerland,Import,40900,Natural honey,2022,Greece,388.93,66491,Kg
Switzerland,Import,40900,Natural honey,2022,Chile,251.59,65813,Kg
Switzerland,Import,40900,Natural honey,2022,Cuba,235.87,65915,Kg
Switzerland,Import,40900,Natural honey,2022,"Serbia, FR(Serbia/Montenegro)",220.85,35398,Kg
Switzerland,Import,40900,Natural honey,2022,Norway,183.27,20175,Kg
Switzerland,Import,40900,Natural honey,2022,Uruguay,153.42,41216.4,Kg
Switzerland,Import,40900,Natural honey,2022,United States,112.09,1786,Kg
Switzerland,Import,40900,Natural honey,2022,Turkey,100.01,12940,Kg
Switzerland,Import,40900,Natural honey,2022,Netherlands,97.23,9999.47,Kg
Switzerland,Import,40900,Natural honey,2022,United Kingdom,73.47,3563.93,Kg
Switzerland,Import,40900,Natural honey,2022,Portugal,61.15,6672,Kg
Switzerland,Import,40900,Natural honey,2022,Australia,31.94,676.085,Kg
Switzerland,Import,40900,Natural honey,2022,Croatia,18.58,2242,Kg
Switzerland,Import,40900,Natural honey,2022,Slovenia,14.44,1208.91,Kg
Switzerland,Import,40900,Natural honey,2022,Poland,13.38,2090,Kg
Switzerland,Import,40900,Natural honey,2022,Belgium,11.55,1800,Kg
Switzerland,Import,40900,Natural honey,2022,Ireland,6.56,249.545,Kg
Switzerland,Import,40900,Natural honey,2022,Nicaragua,6.5,1089,Kg
Switzerland,Import,40900,Natural honey,2022,Vietnam,3.44,1000,Kg
Switzerland,Import,40900,Natural honey,2022,Armenia,2.92,240,Kg
Switzerland,Import,40900,Natural honey,2022,Estonia,1.72,199,Kg
Switzerland,Import,40900,Natural honey,2022,Slovak Republic,1.13,105,Kg
Switzerland,Import,40900,Natural honey,2022,Sweden,0.96,77,Kg
Switzerland,Import,40900,Natural honey,2022,Nepal,0.69,30.074,Kg
Switzerland,Import,40900,Natural honey,2022,Finland,0.47,18,Kg
Switzerland,Import,40900,Natural honey,2022,Sri Lanka,0.4,74.442,Kg
Switzerland,Import,40900,Natural honey,2022,Canada,0.26,1,Kg
Switzerland,Import,40900,Natural honey,2022,Lithuania,0.25,19,Kg
Switzerland,Import,40900,Natural honey,2022,Madagascar,0.25,22,Kg
Switzerland,Import,40900,Natural honey,2022,Moldova,0.19,24,Kg
Switzerland,Import,40900,Natural honey,2022,Japan,0.17,1,Kg
Switzerland,Import,40900,Natural honey,2022,Thailand,0.14,4,Kg
Switzerland,Import,40900,Natural honey,2022,Cyprus,0.11,20,Kg
Switzerland,Import,40900,Natural honey,2022,Russian Federation,0.09,6,Kg
Switzerland,Import,40900,Natural honey,2022,Zambia,0.08,2,Kg
Switzerland,Import,40900,Natural honey,2022,India,0.07,3,Kg
Switzerland,Import,40900,Natural honey,2022,Cameroon,0.05,2,Kg
Switzerland,Import,40900,Natural honey,2022,Ecuador,0.04,1,Kg
Switzerland,Import,40900,Natural honey,2022,Morocco,0.03,1,Kg
Switzerland,Import,40900,Natural honey,2022,Saudi Arabia,0.03,17,Kg
Switzerland,Import,40900,Natural honey,2022,Czech Republic,0.01,1.182,Kg
Switzerland,Import,40900,Natural honey,2022,Tunisia,0,1,Kg
Switzerland,Import,40900,Natural honey,2023, World,44059.75,8213330,Kg
Switzerland,Import,40900,Natural honey,2023,Germany,15596.99,2128540,Kg
Switzerland,Import,40900,Natural honey,2023,Argentina,7192.47,2276470,Kg
Switzerland,Import,40900,Natural honey,2023,Mexico,6235.42,1626850,Kg
Switzerland,Import,40900,Natural honey,2023,Austria,3024.57,513257,Kg
Switzerland,Import,40900,Natural honey,2023,France,2374.38,245930,Kg
Switzerland,Import,40900,Natural honey,2023,New Zealand,1914.1,28832,Kg
Switzerland,Import,40900,Natural honey,2023,Italy,1281.73,135676,Kg
Switzerland,Import,40900,Natural honey,2023,Ukraine,880.86,223282,Kg
Switzerland,Import,40900,Natural honey,2023,Bulgaria,828.94,126355,Kg
Switzerland,Import,40900,Natural honey,2023,China,784.97,229395,Kg
Switzerland,Import,40900,Natural honey,2023,Guatemala,706.26,144506,Kg
Switzerland,Import,40900,Natural honey,2023,Spain,610.24,96791.1,Kg
Switzerland,Import,40900,Natural honey,2023,Hungary,414.46,40311,Kg
Switzerland,Import,40900,Natural honey,2023,Cuba,381.08,106670,Kg
Switzerland,Import,40900,Natural honey,2023,Brazil,374.94,92644,Kg
Switzerland,Import,40900,Natural honey,2023,Greece,354.26,48805.1,Kg
Switzerland,Import,40900,Natural honey,2023,Chile,274.32,63098,Kg
Switzerland,Import,40900,Natural honey,2023,"Serbia, FR(Serbia/Montenegro)",186.67,28862.5,Kg
Switzerland,Import,40900,Natural honey,2023,United States,161.55,1527,Kg
Switzerland,Import,40900,Natural honey,2023,Romania,108.46,10521,Kg
Switzerland,Import,40900,Natural honey,2023,Netherlands,82.54,6192,Kg
Switzerland,Import,40900,Natural honey,2023,Uruguay,55.41,19305,Kg
Switzerland,Import,40900,Natural honey,2023,Portugal,51.92,4346,Kg
Switzerland,Import,40900,Natural honey,2023,Australia,42.09,1228.98,Kg
Switzerland,Import,40900,Natural honey,2023,Poland,27.21,1441.83,Kg
Switzerland,Import,40900,Natural honey,2023,Slovenia,24.32,3084.83,Kg
Switzerland,Import,40900,Natural honey,2023,Turkey,23.45,1928,Kg
Switzerland,Import,40900,Natural honey,2023,Belgium,19.07,2698,Kg
Switzerland,Import,40900,Natural honey,2023,Czech Republic,15,2300,Kg
Switzerland,Import,40900,Natural honey,2023,Armenia,9.71,523,Kg
Switzerland,Import,40900,Natural honey,2023,United Kingdom,8.39,1127.75,Kg
Switzerland,Import,40900,Natural honey,2023,Ireland,2.58,56,Kg
Switzerland,Import,40900,Natural honey,2023,Nepal,2.3,26.6,Kg
Switzerland,Import,40900,Natural honey,2023,Croatia,2.01,214,Kg
Switzerland,Import,40900,Natural honey,2023,Sweden,1.38,116.465,Kg
Switzerland,Import,40900,Natural honey,2023,Lithuania,1.24,94,Kg
Switzerland,Import,40900,Natural honey,2023,Israel,1.16,60,Kg
Switzerland,Import,40900,Natural honey,2023,Slovak Republic,0.78,79,Kg
Switzerland,Import,40900,Natural honey,2023,Moldova,0.38,48,Kg
Switzerland,Import,40900,Natural honey,2023,United Arab Emirates,0.29,9,Kg
Switzerland,Import,40900,Natural honey,2023,Estonia,0.28,10,Kg
Switzerland,Import,40900,Natural honey,2023,Norway,0.23,10,Kg
Switzerland,Import,40900,Natural honey,2023,Saudi Arabia,0.19,3,Kg
Switzerland,Import,40900,Natural honey,2023,Kuwait,0.17,30.902,Kg
Switzerland,Import,40900,Natural honey,2023,Lebanon,0.14,1,Kg
Switzerland,Import,40900,Natural honey,2023,India,0.13,3,Kg
Switzerland,Import,40900,Natural honey,2023,Canada,0.12,23.228,Kg
Switzerland,Import,40900,Natural honey,2023,Malaysia,0.12,2,Kg
Switzerland,Import,40900,Natural honey,2023,Denmark,0.11,4,Kg
Switzerland,Import,40900,Natural honey,2023,Finland,0.1,7,Kg
Switzerland,Import,40900,Natural honey,2023,Russian Federation,0.06,5,Kg
Switzerland,Import,40900,Natural honey,2023,Cote d'Ivoire,0.06,10.37,Kg
Switzerland,Import,40900,Natural honey,2023,Sri Lanka,0.04,1,Kg
Switzerland,Import,40900,Natural honey,2023,South Africa,0.03,3,Kg
Switzerland,Import,40900,Natural honey,2023,Benin,0.02,2.904,Kg
Switzerland,Import,40900,Natural honey,2023,Libya,0.02,2.904,Kg
Switzerland,Import,40900,Natural honey,2023,Tunisia,0.01,2,Kg
Switzerland,Import,40900,Natural honey,2023,Cameroon,0.01,1,Kg
Switzerland,Import,40900,Natural honey,2023,Bangladesh,0.01,1,Kg
Switzerland,Import,40900,Natural honey,2023,Zambia,0,1,Kg
